collection_year,year,unitid,institution_label,cohort,family,geography,offense_code,offense_label,count,observed_sum,campus_count,numeric_campus_count,corroborated_no_housing_campus_count,unresolved_campus_count,corroborated_no_housing_campus_ids,status,scope,source_vintage_caveat
2025,2024,190150,Columbia,Ivy League,criminal_offenses,residential_facilities,ROBBE,Robbery,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,criminal_offenses,residential_facilities,STATR,Statutory rape,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,criminal_offenses,residential_facilities,VEHIC,Motor vehicle theft,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,disciplinary_referrals,residential_facilities,DRUG,Drug law violations,10,10,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,disciplinary_referrals,residential_facilities,LIQUOR,Liquor law violations,30,30,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,disciplinary_referrals,residential_facilities,WEAPON,Weapons law violations,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,AGG_A,Aggravated assault,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,ARSON,Arson,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,BURGLA,Burglary,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,FOND,Fondling,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,INCE,Incest,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,INTIM,Intimidation,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,LAR_T,Larceny-theft,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,RAPE,Rape,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,ROBBE,Robbery,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,SIM_A,Simple assault,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,STAT,Statutory rape,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,VANDAL,Destruction/damage/vandalism,4,4,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,hate_crimes,residential_facilities,VEHIC,Motor vehicle theft,0,0,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,vawa,residential_facilities,DATING,Dating violence,11,11,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,vawa,residential_facilities,DOMEST,Domestic violence,10,10,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190150,Columbia,Ivy League,vawa,residential_facilities,STALK,Stalking,10,10,7,3,4,0,190150004;190150005;190150007;190150008,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,arrests,residential_facilities,DRUG,Drug law violations,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,arrests,residential_facilities,LIQUOR,Liquor law violations,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,arrests,residential_facilities,WEAPON,Weapons law violations,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,AGG_A,Aggravated assault,3,3,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,ARSON,Arson,3,3,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,BURGLA,Burglary,9,9,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,FONDL,Fondling,11,11,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,INCES,Incest,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,NEG_M,Negligent manslaughter,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,RAPE,Rape,21,21,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,ROBBE,Robbery,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,STATR,Statutory rape,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,criminal_offenses,residential_facilities,VEHIC,Motor vehicle theft,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,disciplinary_referrals,residential_facilities,DRUG,Drug law violations,28,28,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,disciplinary_referrals,residential_facilities,LIQUOR,Liquor law violations,298,298,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,disciplinary_referrals,residential_facilities,WEAPON,Weapons law violations,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,AGG_A,Aggravated assault,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,ARSON,Arson,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,BURGLA,Burglary,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,FOND,Fondling,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,INCE,Incest,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,INTIM,Intimidation,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,LAR_T,Larceny-theft,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,RAPE,Rape,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,ROBBE,Robbery,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,SIM_A,Simple assault,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,STAT,Statutory rape,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,VANDAL,Destruction/damage/vandalism,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,hate_crimes,residential_facilities,VEHIC,Motor vehicle theft,0,0,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,vawa,residential_facilities,DATING,Dating violence,19,19,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,vawa,residential_facilities,DOMEST,Domestic violence,1,1,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,190415,Cornell,Ivy League,vawa,residential_facilities,STALK,Stalking,6,6,3,3,0,0,,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,arrests,residential_facilities,DRUG,Drug law violations,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,arrests,residential_facilities,LIQUOR,Liquor law violations,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,arrests,residential_facilities,WEAPON,Weapons law violations,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,AGG_A,Aggravated assault,2,2,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,ARSON,Arson,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,BURGLA,Burglary,1,1,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,FONDL,Fondling,6,6,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,INCES,Incest,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,MURD,Murder/nonnegligent manslaughter,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,NEG_M,Negligent manslaughter,0,0,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
2025,2024,193900,NYU,Additional private,criminal_offenses,residential_facilities,RAPE,Rape,5,5,26,9,17,0,193900004;193900005;193900006;193900007;193900008;193900009;193900012;193900013;193900024;193900025;193900026;193900027;193900028;193900029;193900031;193900033;193900034,complete_numeric_or_corroborated_no_housing_2024,All frozen-2025 institution branches; only2024 API no-housing declarations allow absent geography to be excluded,Counts retain frozen2025 bulk values; geography applicability additionally uses official API SurveyYear2024 snapshot checked2026-09-25. Raw blanks stay blank; no historical backfill.
