unitid,campus_id,label,branch,year,source_year_filter,on_campus_availability,housing_availability,current_api_survey_year,current_api_country,current_api_is_us,current_api_housing_declaration,historical_blank_interpretation,source_url
131496,131496005,Georgetown,"Education City, Doha, Qatar",2024,1,reported_numeric,reported_numeric,2024,Qatar,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496005
131496,131496006,Georgetown,Center for Transnational Legal Studies,2022,1,reported_numeric,blank_source_cell,2024,United Kingdom,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496006
131496,131496006,Georgetown,Center for Transnational Legal Studies,2023,1,reported_numeric,blank_source_cell,2024,United Kingdom,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496006
131496,131496006,Georgetown,Center for Transnational Legal Studies,2024,1,reported_numeric,blank_source_cell,2024,United Kingdom,False,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496006
131496,131496007,Georgetown,School of Continuing Studies,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496007
131496,131496007,Georgetown,School of Continuing Studies,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496007
131496,131496007,Georgetown,School of Continuing Studies,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/131496007
134130,134130001,Florida,University of Florida Gainesville - Main Campus,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130001
134130,134130001,Florida,University of Florida Gainesville - Main Campus,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130001
134130,134130001,Florida,University of Florida Gainesville - Main Campus,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130001
134130,134130002,Florida,UF Health Jacksonville,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130002
134130,134130002,Florida,UF Health Jacksonville,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130002
134130,134130002,Florida,UF Health Jacksonville,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130002
134130,134130003,Florida,UF Research and Academic Center at Lake Nona,2022,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130003
134130,134130003,Florida,UF Research and Academic Center at Lake Nona,2023,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130003
134130,134130003,Florida,UF Research and Academic Center at Lake Nona,2024,1,reported_numeric,blank_source_cell,2024,United States,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130003
134130,134130005,Florida,Whitney Laboratory for Marine Bioscience,2022,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130005
134130,134130005,Florida,Whitney Laboratory for Marine Bioscience,2023,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130005
134130,134130005,Florida,Whitney Laboratory for Marine Bioscience,2024,1,reported_numeric,reported_numeric,2024,United States,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130005
134130,134130006,Florida,UF Historic St. Augustine,2022,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130006
134130,134130006,Florida,UF Historic St. Augustine,2023,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130006
134130,134130006,Florida,UF Historic St. Augustine,2024,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130006
134130,134130008,Florida,CityLab Orlando,2022,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130008
134130,134130008,Florida,CityLab Orlando,2023,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130008
134130,134130008,Florida,CityLab Orlando,2024,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130008
134130,134130009,Florida,Preservation Institute Nantucket,2022,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130009
134130,134130009,Florida,Preservation Institute Nantucket,2023,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130009
134130,134130009,Florida,Preservation Institute Nantucket,2024,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130009
134130,134130010,Florida,Vicenza Institute of Architecture,2022,1,reported_numeric,reported_numeric,2024,Italy,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130010
134130,134130010,Florida,Vicenza Institute of Architecture,2023,1,reported_numeric,reported_numeric,2024,Italy,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130010
134130,134130010,Florida,Vicenza Institute of Architecture,2024,1,reported_numeric,reported_numeric,2024,Italy,False,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130010
134130,134130011,Florida,UF Research and Engineering Education Facility (REEF),2022,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130011
134130,134130011,Florida,UF Research and Engineering Education Facility (REEF),2023,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130011
134130,134130011,Florida,UF Research and Engineering Education Facility (REEF),2024,1,reported_numeric,blank_source_cell,2024,,True,This institution does not provide On-campus Student Housing Facilities.,unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130011
134130,134130012,Florida,Citrus Research and Education Center,2022,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130012
134130,134130012,Florida,Citrus Research and Education Center,2023,1,reported_numeric,reported_numeric,2024,,True,"This campus provides On-campus Student Housing Facilities.
On-campus Student Housing Facilities statistics are a subset of On-Campus statistics.",unresolved; no zero imputation,https://ope.ed.gov/campussafety/api/campus/134130012
